,center_id,center_name,address,zip_code
347,13743,베베어린이집,"경상북도 김천시 혁신4로 46, 103동 101호(한신휴플러스)",39660
348,30117,장유아이뜰어린이집,경상남도 김해시 월산로 112-56,50976
349,30460,푸른뫼어린이집,대전광역시 중구 수침로 122 108동101호 태평동 푸른뫼아파트,34876
350,30737,꼬마궁어린이집,서울특별시 강서구 등촌로13바길 49-12,07739
351,31400,하늘어린이집(X),서울특별시 송파구 양재대로72길 52,05655
352,32285,옹달샘어린이집,경상남도 양산시 북정서길 16-1,50572
353,41597,꿈사랑어린이집,충청북도 음성군 감곡면 오향로 31,27611
354,41917,연풍초등학교병설유치원,충청북도 괴산군 연풍면 중앙로 53,28013
355,43586,목민어린이집,인천광역시 남동구 백범로180번길 37  -1,21524
356,45442,아름솔어린이집,대전광역시 유성구 배울1로 13 204동 101호,34022
357,46105,대구 키즈 스내그 골프,대구광역시 북구 칠성남로 118,41588
358,50601,서연학원,서울특별시 송파구 오금동119 성원빌딩 2층,05730
359,50921,꼬망새어린이집,전라북도 익산시 고봉로34길 5-2,54544
360,51264,키드.예넬어린이집,경상남도 창원시마산회원구 내서읍 삼계숲길 231,51219
361,52469,키움어린이집,경상북도 구미시 옥계북로12길 13-8,39184
362,53440,아이삭어린이집,서울특별시 강서구 강서로47길 108,07634
363,56193,소화유치원<문산>,경상남도 진주시 문산읍 소문길 67번길 9-4,52832
364,58170,기탄사고력 다산롯데캐슬교실,경기도 남양주시 다산중앙로146번길 7 2204동,12285
365,58833,시립옥계어린이집,경상북도 구미시 거양길 18-19,39178
366,61551,예쁜어린이집,경기도 안산시 단원구 와동로5길 15-1,15254
367,62015,아이조은 어린이집,경기도 파주시 조리읍 두루봉로 33-37 성호파크힐 106동102호,10938
368,70863,다예쁜어린이집,광주광역시 남구 효사랑길 14 101동102호,61706
369,71405,가온어린이집,경기도 시흥시 배곧4로 106-25,15010
370,75636,양산경찰서어린이집,경상남도 양산시 물금읍 신주4길 12,50648
371,78432,공감키즈 아이크미 플러스,경기도 화성시 노작로 4길 4,18459
372,78896,아이퍼스트어린이집,충청남도 아산시 아산시 삼동로 16번길 52,31526
373,83790,피스테일 유치원,경기도 고양시 일산동구 성석로 90-1,10318
374,85381,ymca,인천광역시 서구 봉수대로806,22717
375,86110,꿈동산어린이집,대구광역시 서구 통학로31길10,41775
376,88442,해피누리어린이집,인천광역시 부평구 안남로206번길 37,21377
377,29483,미소어린이집,경기도 김포시 김포한강2로 229,10084
378,31846,C.M.S 어린이집,광주광역시 남구 월산로151번안길 7-1,61619
379,33051,삼성서머힐어린이집,경기도 수원시 장안구 서부로 2067,16363
380,33094,현대아름드리어린이집,경기도 고양시 일산서구 고양대로 706-12,10353
381,33936,키즈랜드어린이집,경상남도 김해시 함박로 92,50957
382,34443,아이사랑어린이집,경상북도 성주군 월항면 세종대왕자태실로 31,40036
383,34763,시립처인어린이집,경기도 용인시 처인구 중부대로 1340,17061
384,35149,엑슬루어린이집,인천광역시 미추홀구 아암대로29번길 16,22175
385,36775,해피숲 어린이집,경상북도 경산시 진량읍 봉황길 70-8,38450
386,42476,SK해사랑어린이집,인천광역시 미추홀구 용정공원로33,22188
387,46906,어린이집,세종특별자치시 세종특별자치시 마음안로 47,30063
388,49468,현진룰루랄라어린이집,경상북도 포항시 북구 성실로 55 102동106호,37617
389,50209,우정어린이집,전라남도 광양시 영수길 121,57717
390,53270,가능제일,경기도 의정부시 흥선로 101,11668
391,54982,삼산초등학교병설유치원,전라남도 해남군 고산로 586,59047
392,63709,정원이있는어린이집,경상남도 거제시 양정2길 4-1,53244
393,69488,구립푸른솔어린이집,서울특별시 동작구 상도로52길 23,07033
394,70693,내생각 애견유치원,서울특별시 은평구 연서로298 2층,03347
395,72007,Itzy mung,충청남도 천안시 서북구 성정동1288  1층,31109
396,72163,시립고덕lh35단지어린이집,경기도 평택시 고덕순환대로579번지,18004
397,72748,CRAKOREA,경기도 성남시 분당구 서현로 192 야베스벨리 8층,13590
398,74924,어린이집,경상남도 진주시 가호로 26,52820
399,75388,마곡이화2022,서울특별시 강서구 마곡중앙3로 74 마곡힐스테이트,07599
400,77907,창원시립 성산반도유보라어린이집,"경상남도 창원시 성산구 비음로 191 관리동(사파정동,성산반도유보라 아이비파크)",51460
401,82216,ACA Pangyo,경기도 성남시 분당구 동판교로 72,13534
402,85398,시립내안애큰별 어린이집,경기도 화성시 서동탄로 71,18416
403,86724,이윤서,강원도 춘천시 스타어린이집,24465
404,88159,송면초등학교병설유치원,충청북도 괴산군 청천면 송면2길 13,28065
405,4024,시립안동하나어린이집,경상북도 안동시 마들6길60,36725
406,33789,상록엔젤어린이집,경기도 용인시 수지구 풍덕천로 75,16840
407,39997,꼬마성 어린이집,충청북도 충주시 연원10길 23,27348
408,42914,예본어린이집,경기도 광명시 시청로 139,14225
409,45312,온새미키즈어린이집,경기도 평택시 지장로11번길 7,17772
410,45975,연우어린이집,경상남도 창원시 마산합포구 회원동북로 64,51333
411,46240,정다운어린이집,대전광역시 동구 동산초교로 46 파밀리에아파트 105동102호,34555
412,46525,천사유치원,부산광역시 수영구 수영로 427번길 15(남천동),48316
413,47102,코아루어린이집,전라남도 순천시 안산길 50,58004
414,47753,안룡초등학교병설유치원,수원시 권선구 곡반정로 33번길 21,16672
415,49964,놀작-대구역 자이 앳홈,대구광역시 중구 대구역센트럴 자이,41915
416,50327,꿈동산어린이집,인천광역시 서구 원당대로840번길 21,22682
417,53267,♡해솔어린이집♡,"대구광역시 달성군 테크노대로5길 80, 205동 104호",43016
418,56535,이안어린이집,경상남도 통영시 용남해안로72-22,53029
419,58504,한림동화속어린이집,경상남도 김해시 율하3로 100,51015
420,63983,은성어린이집,경상남도 양산시 물금읍 범어로 11,50609
421,65453,칸타타음악학원,경상남도 창원시 성산구 동산로 115 장미상가 2층,51498
422,67750,남구구립카리타스어린이집,광주광역시 남구 광주광역시 남구 대남대로85번길21,61668
423,68678,의정부부용초등학교병설유치원,경기도 의정부시 오목로 83,11810
424,70425,가치브라더 lite(X),서울특별시 구로구 디지털로31길 19,08381
425,77561,공립단설 한류유치원(사용안함),경기도 고양시 일산동구 한류월드로 262-1,10400
426,78025,시립역북어린이집,경기도 용인시 처인구 금학로235번길 26,17046
427,78423,YBMECC 검단아라어학원,인천광역시 서구 이음5로 34 제일프라자,22866
428,83383,김해ALTIORA,경상남도 김해시 관동로27번길 5-17 1층,51005
429,83461,팽성유치원,경기도 평택시 동서촌로129번길16,17990
430,85937,링키홈 위례 자연앤래미안이편한세상점,경기도 성남시 위례동로61. 5602동,13645
431,86323,더뮤즈필라테스,경기도 부천시 상동로79 수석프라자 6층,14544
432,88312,마동초등학교병설유치원,충청남도 서천군 원송로229,33657
433,18495,스마일어린이집,강원도 원주시 태장1동,26323
434,25600,감람나무어린이집,경기도 화성시 동탄순환대로20길 31 이편한세상 2102동 101호,18484
435,29246,금빛천사어린이집,경상남도 김해시  월산로 82-55,50976
436,30494,썸머힐어린이집,경상북도 경주시 현곡면 가삼골2길 1-32,38050
437,31266,초록어린이집,울산광역시 중구  학성1길 42,44518
438,31465,아장아장어린이집,충청남도 천안시 동남구 신촌4로 16,31177
439,33520,군포시립 늘푸른어린이집,경기도 군포시 산본천로 101,15818
440,40083,꿈모리유치원,서울특별시 노원구 공릉로58길 23,01809
441,43807,봉산어린이집,대전광역시 서구 신갈마로211번안길 86,35277
442,46049,어린이집,경기도 수원시 영통구 삼성로268번길6,16522
443,47796,하나어린이집,경상북도 칠곡군 평원4길12,39810
444,50756,예사랑어린이집,전라북도 정읍시 하신경9길 14-21,56192
445,52413,리틀프렌즈어린이집,대전광역시 중구 계백로1615번길 34,34899
446,58391,개봉초,서울특별시 구로구 개봉초,08333
447,59518,삼육대학교부속유치원,서울특별시 노원구 화랑로 815,01795
448,61495,행복한어린이집,인천광역시 연수구 해돋이로120번길 16 관리동 1층,21995
449,61694,아이세상어린이집,경상북도 구미시 봉곡남로18길 5-52,39210
450,62279,대방미소어린이집,경기도 파주시 마음밭길 114,10852
451,63706,분당엠폴리,경기도 성남시 분당구 분당구 성남대로 275 (정자동 169-1) 아데나팰리스 2층,13559
452,64014,이자린어린이집,경기도 성남시 분당구 불정로406번길 7,13587
453,68522,너랑나랑어린이집,대전광역시 동구 은어송로 100,34681
454,70655,사랑맘어린이집,경기도 성남시 분당구 동판교로 275,13489
455,73681,보노보노어린이집,경상북도 구미시 송정대로6길 75,39322
456,76278,하모니어린이집,경상남도 거제시 옥포로 122 (옥포동) 2층,53232
457,78532,기쁨샘어린이집,"경기도 광주시 초월읍 현산로 67 104동 105호(도평리, 대주피오레)",12734
458,89006,삼성영어셀레나 힐레이크3차 헤세드학습관,인천광역시 연수구 아카데미로 442 308동 202호,22026
459,34774,몬테샘물어린이집,경기도 용인시 처인구 경안천로 368,17038
460,37457,숲소리어린이집,경기도 안산시 상록구 원당골5길 14,15202
461,38884,사회복지법인 꿈나무어린이집,충청남도 서산시 지곡면 화천3길 58,31919
462,41446,아이조아어린이집,전라남도 순천시 왕지5길 9-26,57930
463,44671,예담몬테소리어린이집,대구광역시 수성구  고산로 162,42266
464,45677,파란하늘어린이집,전라북도 전주시 덕진구 매봉로 23,54922
465,46683,에버빌어린이집,충청남도 서산시 향교4로 8-13,31965
466,47268,조아어린이집,충청남도 논산시 시민로132번길 10,32991
467,54494,꿈초롱어린이집,경기도 수원시 장안구 수일로 205,16293
468,58561,은하수어린이집,부산광역시 강서구 명지오션시티12로 10,46765
469,60394,꿈에그린1단지어린이집,전라남도 여수시 웅천남8로 24,59792
470,61630,금신초등학교 병설유치원,경기도 파주시 금신초교길 10,10854
471,63178,해늘어린이집,서울특별시 용산구 이촌로34길 29,04381
472,69078,서정어린이집,광주광역시 광산구 용보로23번길 10-23,62433
473,71597,건강플러스요양원,경기도 의왕시 계원대학로25,16037
474,72182,보듬보담어린이집,경상남도 진주시 하대로 142,52765
475,76027,예크아 미술학원,충청북도 청주시 흥덕구 가경동1980 3층,28383
476,79408,희망유아학교,전라남도 목포시 부흥로14,58694
477,80722,서면어린이집,경상북도 경주시 서면  아화양지길 38 서면어린이집,38053
478,84181,어린이집,서울특별시 동대문구 장안벚꽃로 167 (장안 래미안2차) 210동 103호,02524
479,85230,링키홈 신곡삼성래미안점,경기도 의정부시 장곡로 628번길 21 삼성래미안진흥아파트 104동 102호,11774
480,88256,유니팝미술 엔파트센터,인천광역시 서구 솔빛로13 동양엔파트 545동,22766
481,16314,하나둘어린이집,부산광역시 연제구 거제2동  894-13,47501
482,17706,연세유치원,대구광역시 북구 침산남로 165-4,41561
483,32688,미래창의어린이집,경기도 하남시 덕풍북로31번길 22,12937
484,33195,예지어린이집,부산광역시 동래구 충렬대로100번길 117,47828
485,36455,키즈파크어린이집,경기도 남양주시 평내로 121,12222
486,39438,힐스테이트어린이집,충청남도 당진시 송악읍틀모시로738  204동103호,31733
487,42433,아이린어린이집,충청남도 아산시 모종로 22번길7  캐슬어울림1단지 107동101호,31528
488,48099,뽀로로어린이집,경기도 오산시 누읍로 20 휴먼시아 108동 101호,18127
489,51316,연평공립어린이집,인천광역시 옹진군 연평로137번길 47  -4,23108
490,51702,E of E선교원,서울특별시 구로구 궁동 197-12 2층,08255
491,52829,코끼리어린이집,경상남도 사천시 진동길 52,52546
492,53336,룰루랄라어린이집,부산광역시 강서구 신호산단5로 31,46760
